producto,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12
Furlotti,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,11.0,0,0,11.0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,6.0,11.0,11.5,11.5,11.5,11.5,11.5,12.0,12.0,12.0,12.0,13.0,13.0,6.5,13.0,13.0,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,6.75,0,0,0,0,13.0,13.0,14.0,15.0,15.0,0,18.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viñastr ROSADO 3/4 (bonarda-sirah),0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,8.5,0,0,0,0,1.5833333333333333,1.5833333333333333,0,0,0,2.4166666666666665,14.5,7.5,15.0,2.5,15.0,0,17.0,0,18.0,0,18.0,18.0,18.0,0,20.0,20.0,7.0,21.0,21.0,0,0
Finca La Delfina,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,8.5,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,19.0,9.5,19.0,19.0,19.0,19.0,11.0,22.0,22.0,23.0,26.0,26.0,0,26.0,0,0,26.0,26.0,26.0,26.0,31.0,31.0,31.0,31.0,31.0,0,32.0,32.0,32.0,34.0,34.0,34.0,34.0,8.5,34.0,34.0,17.0,18.5,0,37.0,40.0,40.0,0,20.0,40.0,40.0,40.0,40.0,20.0,40.0,40.0,0
Finca Las Moras,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,9.0,18.0,18.5,0,18.5,18.5,0,0,21.0,21.5,21.5,21.5,21.5,22.0,22.0,22.0,20.0,20.0,23.0,23.0,6.0,12.0,25.5,25.5,25.5,25.5,25.5,23.0,27.0,27.0,27.0,32.0,16.0,32.0,32.0,16.0,34.0,34.0,34.0,34.0,34.0,34.0,35.0,35.0,35.0,35.0,37.0,18.5,38.0,12.666666666666666,40.0,40.0,0,0
Cafayate,0,0,0,0,0,0,0,25.0,25.0,25.0,25.0,0,0,9.0,0,8.5,29.0,29.0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,22.5,26.0,26.0,0,0,0,0,0,0,0,28.0,29.0,0,0,0,0,0,0,31.0,34.0,34.0,34.0,34.0,0,36.0,0,36.0,36.0,36.0,0,0,0,0,0,43.0,0,0,0,0,0
Rumbos (No Tiene),0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5,7.5,0,7.5,0,0,7.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantelli Rosado 3/4 (No Tiene),0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,21.0,21.0,21.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0
Estate Los Haroldos (No Tiene),0,0,0,0,0,0,0,6.25,0,7.0,7.0,7.0,7.0,7.0,7.0,3.5,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,35.0,35.0,35.0,38.0,38.0,38.0,40.0,40.0,40.0,0,40.0,48.0,48.0,0,50.0,50.0,0,0,0
Pied de Vigne (No Tiene),0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Julia RESERVA (No Tiene),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,40.0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0
Asterisco Los Haroldos (No Tiene),0,0,0,0,0,0,0,11.0,11.0,11.5,11.5,11.5,0,5.75,12.5,13.0,13.0,13.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,17.75,18.0,18.0,18.0,21.0,21.0,7.0,23.5,23.5,23.5,23.5,11.75,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,27.0,27.5,27.5,27.5,28.0,29.0,29.0,29.0,15.0,28.0,28.0,28.0,28.0,30.0,30.0,30.0,15.0,15.0,30.0,31.0,31.0,35.0,15.0,15.5,31.0,31.0,32.0,32.0,32.0,35.0,35.0,17.5,35.0,35.0,30.0,30.0,30.0,0,0,0,0,0
Postales del Fin del Mundo (No Tiene),0,0,0,0,0,0,0,21.0,21.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,16.5,16.5,5.5,16.5,0,8.25,0,0,0,0,0,0,0,0,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Maria malbeck (No Tiene),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viñastr TORRONTES 3/4 (No Tiene),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.25,0.875,5.25,0.9166666666666666,5.5,0.9166666666666666,0.9166666666666666,0.9583333333333334,0.9583333333333334,5.75,0.9583333333333334,0.9583333333333334,1.0,3.0,1.0,1.2,1.25,1.25,1.25,7.5,7.5,1.5,7.5,7.5,7.5,3.75,8.0,8.0,9.5,9.5,9.5,1.5833333333333333,1.5833333333333333,12.0,12.0,0,0,0,0,14.5,14.5,4.833333333333333,15.0,7.5,15.0,2.6666666666666665,2.8333333333333335,3.4,17.0,17.0,17.0,17.0,17.0,17.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,0
Finca Grande (No Tiene),0,0,0,0,0,0,0,6.0,0,6.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pecado (No Tiene),0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,3.0,3.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,30.0,30.0,0,0,0,0
Serie Terra (No Tiene),0,0,0,0,0,0,0,6.0,6.5,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,32.0,42.0,0,42.0,42.0,0,0,4.25,0,8.5,0,8.5,0,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,43.0,0,43.0,43.0,0,43.0,0,0,0,0,0,0,0,47.0,0,0,0
Baron del Plata (No Tiene),0,0,0,0,0,0,0,0.275,0.6875,0,2.9000000954,2.9000000954,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alma Mora (No Tiene),0,0,0,0,0,0,0,0,18.0,0,0,0,0,9.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,3.8333333333333335,0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,25.0,27.0,32.0,32.0,28.0,28.0,28.0,28.0,28.0,14.5,29.0,30.0,10.0,30.0,33.0,33.0,32.0,32.0,32.0,32.0,37.5,37.5,37.5,42.0,38.0,19.0,42.0,42.0,43.0,43.0,21.5,43.0,43.0,43.0,43.0,43.0,46.0,23.0,46.0,46.0,50.0,50.0,50.0,50.0,50.0,0
Finca Beltran Duo (No Tiene),0,0,0,0,0,0,0,8.0,8.0,8.0,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
